"","taxon_id","treatment_1","treatment_2","log2_median_ratio","median_diff","mean_diff","wilcox_p_value"
"702","aq","B","C",-0.339979690922921,-0.0449974631162259,-0.0356700710207715,0.342857142857143
"703","ar","B","C",-0.588004739167087,-0.0281071117717341,-0.0103599576821397,0.485714285714286
"704","as","B","C",-0.843562128449189,-0.00246514366377301,0.00131991337334715,1
"705","at","B","C",-0.579657301653444,-0.000461855588541006,0.00700465774158604,0.885714285714286
"706","au","B","C",-1.07690021197843,-0.000984447289412117,-0.0025427352890825,0.485714285714286
"707","av","B","C",-0.880924739460601,-0.0010922682831012,0.000140812940118522,1
"708","aw","B","C",-0.521964377030232,-0.00118334243919524,-0.00128534148803231,0.485714285714286
"709","ax","B","C",0.162722269045247,4.63938635613276e-05,0.0019080041415954,0.46782507728497
"710","ay","B","C",-0.228194076052574,-0.000267315019449156,-0.000397983765565064,0.685714285714286
"711","az","B","C",0.269628219874185,0.000261851779902143,0.000122770602052194,0.685714285714286
"712","ba","B","C",-2.14753223220765,-0.000764553792962406,-0.000931916357306934,0.342857142857143
"713","bb","B","C",-0.701649778183492,-7.39981561384171e-05,-0.000154418794774041,0.685714285714286
"714","bc","B","C",-2.43962467579297,-0.000121247271655662,-0.00013947215989153,0.644552170515899
"715","bd","B","C",-1.59037160537442,-0.00024933903513285,-0.000281632803568874,0.685714285714286
"716","be","B","C",0.313047265447655,0.0574224773181091,0.0212116589083316,0.342857142857143
"717","bf","B","C",-0.156734766808387,-2.65671849830387e-06,2.07690354794915e-05,1
"718","bg","B","C",0.136696023581444,0.0241387871835242,0.0511166568634616,0.2
"719","bh","B","C",-0.106906596558279,-0.00711630643573137,-0.00852762851993298,0.685714285714286
"720","bi","B","C",0.377332519209873,0.0015047772641041,-0.000388285808628983,0.685714285714286
"721","bj","B","C",-0.0964582198033469,-0.00330879191913246,-0.0107492272218898,0.485714285714286
"722","bk","B","C",-1.51923731737025,-0.0047447102797793,-0.0117771518718213,0.0285714285714286
"723","bl","B","C",0,0,1.95717696794144e-06,0.453254704753736
"724","bm","B","C",-0.452608999181534,-1.05089720087266e-06,-8.42024369624674e-07,0.877782280346235
"725","bn","B","C",0.238645841842978,1.32325383148587e-05,0.000190824907503051,0.685714285714286
"726","bo","B","C",-0.223206341550044,-1.37832045134167e-05,0.000144654433884422,0.885714285714286
"727","bp","B","C",0.606284689872035,1.22308265676241e-05,2.39846834477835e-05,0.877782280346235
"728","bq","B","C",-0.169772250825067,-0.0110804960060296,-0.00700240430871471,0.885714285714286
"729","br","B","C",0.336457717704145,0.00450162001037285,0.00601643984194082,0.885714285714286
"730","bs","B","C",-0.754999388775417,-0.0341987100898873,-0.0330334553330085,0.114285714285714
"731","bt","B","C",-0.243380052400259,-0.00613247739941419,-0.00787843545061775,0.485714285714286
"732","bu","B","C",0.440343130321917,0.000803800731978537,0.00295859145314822,0.485714285714286
"733","bv","B","C",-0.579657301653444,-0.000461855588541006,0.00700465774158604,0.885714285714286
"734","bw","B","C",-1.07690021197843,-0.000984447289412117,-0.0025427352890825,0.485714285714286
"735","bx","B","C",-0.560954468088479,-0.0082226877650213,0.00144906406866356,0.685714285714286
"736","by","B","C",Inf,3.91435393588288e-06,4.70639080198411e-05,0.408351969325938
"737","bz","B","C",-0.521964377030232,-0.00118334243919524,-0.00128534148803231,0.485714285714286
"738","ca","B","C",Inf,3.27127569973201e-06,0.00224749620856267,0.0689184442895021
"739","cb","B","C",-1.07041861956992,-0.000581204285689035,-0.00165065122098916,0.561363210234124
"740","cc","B","C",-0.71138444808446,-0.00523359091330628,-0.00389024794133753,0.2
"741","cd","B","C",-0.228194076052574,-0.000267315019449156,-0.000397983765565064,0.685714285714286
"742","ce","B","C",0.269628219874185,0.000261851779902143,0.000122770602052194,0.685714285714286
"743","cf","B","C",-0.533937473129423,-0.000127133825138558,0.000673286137145583,1
"744","cg","B","C",0,0,0,NA
"745","ch","B","C",-2.14753223220765,-0.000764553792962406,-0.000931916357306934,0.342857142857143
"746","ci","B","C",-0.455128109898526,-0.000303931059628351,-0.000579537105046902,0.485714285714286
"747","cj","B","C",-7.6332448620914,-0.000386609688616442,-0.000339492066967266,0.877782280346235
"748","ck","B","C",0.927449937331736,0.000269385234343496,0.000224616774250501,1
"749","cl","B","C",-3.08238080076474,-9.69414020338249e-05,-0.00163867807980108,0.300522311495472
"750","cm","B","C",-0.701649778183492,-7.39981561384171e-05,-0.000154418794774041,0.685714285714286
"751","cn","B","C",0,0,0,NA
"752","co","B","C",-1.83879907958911,-0.000243136071493978,-0.000252366237684951,0.2
"753","cp","B","C",-2.0433193016253,-1.78057575811125e-05,-1.25888954135126e-05,0.459597386183942
"754","cq","B","C",-2.43962467579297,-0.000121247271655662,-0.00013947215989153,0.644552170515899
"755","cr","B","C",-1.59037160537442,-0.00024933903513285,-0.000281632803568874,0.685714285714286
"756","cs","B","C",0.315963538345418,0.0578405507016333,0.0215186943580434,0.342857142857143
"757","ct","B","C",Inf,3.04801703080502e-06,-3.32695683526874e-06,0.538472380986992
"758","cu","B","C",-1.95579765558571,-0.000195997515899385,-0.000307035449711809,0.342857142857143
"759","cv","B","C",0.471181504596675,5.50758635438918e-06,2.70200256121022e-05,0.663117245320382
"760","cw","B","C",0,0,0,NA
"761","cx","B","C",0,0,-2.92403329734197e-06,1
"762","cy","B","C",0.184144878607328,0.00690564412127783,0.0027382319277355,1
"763","cz","B","C",0.410509351339637,0.0263372446696825,0.0184861510272739,0.685714285714286
"764","da","B","C",0.324832727881388,0.0240699555506744,0.030047707591366,0.342857142857143
"765","db","B","C",-0.0725904419021997,-0.00463374006074017,-0.00570002504635449,0.885714285714286
"766","dc","B","C",-0.908649840718394,-0.00151635169528178,-0.00126110007972387,0.2
"767","dd","B","C",-0.249679176445905,-0.0073918058826817,-0.00660212732620648,0.485714285714286
